Transaction Date,Post Date,Description,Category,Type,Amount,Memo,12,,Year
8/19/2025,08/21/2025,7-ELEVEN 32976,Gas,Sale,-35.83,,,,2025
8/19/2025,08/21/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
8/19/2025,08/20/2025,MEDITERRANEAN OVEN,Food & Drink,Sale,-173.55,,,,2025
8/19/2025,08/19/2025,Amazon.com*A64Q82IT3,Shopping,Sale,-13.06,,,,2025
8/19/2025,08/19/2025,AMAZON MKTPL*TM1PX31I3,Shopping,Sale,-10.55,,,,2025
8/19/2025,08/19/2025,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-224.83,,,,2025
8/18/2025,08/25/2025,Offer:Giant Food,Fees & Adjustments,Adjustment,0.51,,,,2025
8/18/2025,08/19/2025,Metals Depot,Home,Sale,-278.83,,,,2025
8/18/2025,08/19/2025,GIANT FOOD INC #227,Groceries,Sale,-10.2,,,,2025
8/18/2025,08/19/2025,GOSSIP NAILS SPA,Personal,Sale,-78,,,,2025
8/18/2025,08/19/2025,HARRIS TEETER #303,Groceries,Sale,-110.86,,,,2025
8/17/2025,08/18/2025,CINEMARK 1110 RSTBAR,Food & Drink,Sale,-16.17,,,,2025
8/17/2025,08/18/2025,THE OMELETTE CAFE,Food & Drink,Sale,-35.4,,,,2025
8/17/2025,08/17/2025,FANDANGO    *,Entertainment,Sale,-33,,,,2025
8/16/2025,08/17/2025,TST*LUME ASIAN FUSION,Food & Drink,Sale,-74.69,,,,2025
8/16/2025,08/17/2025,SQ *JITTERBUGS ICE CREAM,Food & Drink,Sale,-8.78,,,,2025
8/16/2025,08/17/2025,TST* EL CHARRO - MARKET S,Food & Drink,Sale,-41.38,,,,2025
8/15/2025,08/17/2025,CREEKSIDE GIFTS,Shopping,Sale,-10.52,,,,2025
8/15/2025,08/17/2025,BUC-EE'S #69,Gas,Sale,-26,,,,2025
8/15/2025,08/17/2025,ROCKINGHAM COUNTY FAIR A,Entertainment,Sale,-16,,,,2025
8/15/2025,08/17/2025,BUC-EE'S #69,Groceries,Sale,-11.81,,,,2025
8/14/2025,08/15/2025,SP WHITE OAK LAVENDER,Shopping,Sale,-11.06,,,,2025
8/14/2025,08/15/2025,SP WHITE OAK LAVENDER,Shopping,Sale,-82.12,,,,2025
8/14/2025,08/15/2025,DOLLAR-GENERAL #9786,Shopping,Sale,-12,,,,2025
8/14/2025,08/15/2025,TST* OLD 33 BEER AND BURG,Food & Drink,Sale,-81.12,,,,2025
8/14/2025,08/15/2025,FOOD LION #0596,Groceries,Sale,-21.5,,,,2025
8/14/2025,08/15/2025,SP WHITE OAK LAVENDER,Shopping,Sale,-14.74,,,,2025
8/14/2025,08/14/2025,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-252.18,,,,2025
8/13/2025,08/15/2025,CHICK-FIL-A #02233,Food & Drink,Sale,-23.8,,,,2025
8/13/2025,08/14/2025,BOOKS A MILLION 428,Shopping,Sale,-31.56,,,,2025
8/13/2025,08/14/2025,MARTINS 6424,Groceries,Sale,-5.24,,,,2025
8/13/2025,08/14/2025,TRACTOR SUPPLY CO #1580,Automotive,Sale,-6.47,,,,2025
8/13/2025,08/14/2025,WOODSTONE MARKET,Shopping,Sale,-14.27,,,,2025
8/13/2025,08/14/2025,MARTINS 6424,Groceries,Sale,-34.72,,,,2025
8/13/2025,08/13/2025,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-135.22,,,,2025
8/12/2025,08/14/2025,5GUYS 4002 QSR,Food & Drink,Sale,-23.29,,,,2025
8/12/2025,08/13/2025,WOODSTONE STABLES &amp; PE,Entertainment,Sale,-15,,,,2025
8/12/2025,08/13/2025,BP#4843108GODWIN BP,Gas,Sale,-27.63,,,,2025
8/12/2025,08/13/2025,MPOA- KIOSK,Entertainment,Sale,-10,,,,2025
8/11/2025,08/13/2025,BUC-EE'S #69,Groceries,Sale,-26.04,,,,2025
8/11/2025,08/12/2025,SQ *KLINE'S DAIRY BAR,Food & Drink,Sale,-23.55,,,,2025
8/11/2025,08/12/2025,ROCKINGHAM COUNTY FAIR A,Entertainment,Sale,-15,,,,2025
8/10/2025,08/11/2025,CHIPOTLE 0729,Food & Drink,Sale,-1.57,,,,2025
8/10/2025,08/11/2025,TARGET        00020719,Shopping,Sale,-49.18,,,,2025
8/10/2025,08/11/2025,KROGER #310,Groceries,Sale,-19.94,,,,2025
8/9/2025,08/11/2025,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-17.47,,,,2025
8/9/2025,08/10/2025,Amazon.com*BX5A23KF3,Shopping,Sale,-9.47,,,,2025
8/9/2025,08/10/2025,Amazon.com*EE19Z34K3,Shopping,Sale,-15.68,,,,2025
8/9/2025,08/10/2025,HARBOR FREIGHT TOOLS 699,Shopping,Sale,-66.76,,,,2025
8/9/2025,08/10/2025,TRACTOR SUPPLY CO #1580,Automotive,Sale,-49.81,,,,2025
8/8/2025,08/10/2025,SQ *SWIRLIE'S SOFT SERVE,Food & Drink,Sale,-14.07,,,,2025
8/8/2025,08/10/2025,HARRIS TEETER #303,Groceries,Sale,-172.89,,,,2025
8/8/2025,08/10/2025,5GUYS 4002 QSR,Food & Drink,Sale,-33.2,,,,2025
8/8/2025,08/10/2025,PY *Frontline Pest Contro,Home,Sale,-61,,,,2025
8/7/2025,08/10/2025,WENDYS  6635,Food & Drink,Sale,-5.49,,,,2025
8/7/2025,08/08/2025,MACYS  PENTAGON CITY,Shopping,Sale,-42.38,,,,2025
8/7/2025,08/08/2025,WALGREENS #13989,Health & Wellness,Sale,-18.32,,,,2025
8/6/2025,08/08/2025,PANERA BREAD #600939 P,Food & Drink,Sale,-19.35,,,,2025
8/6/2025,08/07/2025,TST* METRO DINER - FREDER,Food & Drink,Sale,-36.8,,,,2025
8/5/2025,08/13/2025,Offer:Sunoco,Fees & Adjustments,Adjustment,0.84,,,,2025
8/5/2025,08/07/2025,SUNOCO 0448289901,Gas,Sale,-42.05,,,,2025
8/5/2025,08/07/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
8/5/2025,08/07/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
8/5/2025,08/06/2025,AMAZON MKTPL*BL6ZV4I63,Shopping,Sale,-14.09,,,,2025
8/4/2025,08/06/2025,CRACKER BARREL #238 MANAS,Food & Drink,Sale,-69.18,,,,2025
8/4/2025,08/05/2025,PETCENTRE ANIMAL HOSPITAL,Personal,Sale,-713.8,,,,2025
8/4/2025,08/05/2025,AMAZON MKTPL*NI9D58GN3,Shopping,Sale,-10.59,,,,2025
8/4/2025,08/04/2025,JIFFY LUBE LIVE,Shopping,Sale,-42.4,,,,2025
8/3/2025,08/04/2025,UNCLE JULIO'S 024,Food & Drink,Sale,-53.83,,,,2025
8/2/2025,08/03/2025,CHEDDAR'S ZK 0202190,Food & Drink,Sale,-43.01,,,,2025
8/2/2025,08/03/2025,DQ GRILL &amp; CHILL,Food & Drink,Sale,-15.38,,,,2025
8/1/2025,08/03/2025,ADT SECURITY*403437551,Bills & Utilities,Sale,-58.99,,,,2025
8/1/2025,08/03/2025,HARRIS TEETER #303,Groceries,Sale,-25,,,,2025
8/1/2025,08/03/2025,HARRIS TEETER #303,Groceries,Sale,-73,,,,2025
8/1/2025,08/03/2025,SQ *PAMELA ZECKA,Professional Services,Sale,-40,,,,2025
8/1/2025,08/03/2025,WEB*Reg-Network Solutions,Bills & Utilities,Sale,-168.48,,,,2025
8/1/2025,08/01/2025,DIGITALOCEAN.COM,Shopping,Sale,-6,,,,2025
7/31/2025,08/03/2025,OLIVE GARDEN ZK 0021367,Food & Drink,Sale,-52.35,,,,2025
7/31/2025,08/03/2025,MACYS  PENTAGON CITY,Shopping,Return,31.79,,,,2025
7/31/2025,08/01/2025,AT HOME STORE #127,Home,Sale,-27.37,,,,2025
7/31/2025,08/01/2025,Amazon.com*4Z8JM67K3,Shopping,Sale,-17.12,,,,2025
7/31/2025,08/01/2025,Amazon.com*5T1XW6IB3,Shopping,Sale,-11.68,,,,2025
7/31/2025,08/01/2025,Amazon.com*XJ2OG3HP3,Shopping,Sale,-17.16,,,,2025
7/31/2025,08/01/2025,Amazon.com*H10WE1V23,Shopping,Sale,-8.9,,,,2025
7/31/2025,08/01/2025,Amazon.com*9A3RA10F3,Shopping,Sale,-9.81,,,,2025
7/31/2025,08/01/2025,DEPARTMENT MOTOR VEHICLES,Bills & Utilities,Sale,-117.89,,,,2025
7/31/2025,08/01/2025,Amazon.com*JR7DA7W03,Shopping,Sale,-31.91,,,,2025
7/30/2025,07/31/2025,MACYS  PENTAGON CITY,Shopping,Sale,-31.79,,,,2025
7/30/2025,07/31/2025,AMAZON MKTPL*YJ6G57K23,Shopping,Sale,-35.49,,,,2025
7/30/2025,07/31/2025,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2025
7/30/2025,07/31/2025,MARSHALLS #0344,Shopping,Sale,-24.34,,,,2025
7/30/2025,07/31/2025,BP#4843108GODWIN BP,Gas,Sale,-29.52,,,,2025
7/30/2025,07/31/2025,Amazon.com*2D2J20OB3,Shopping,Sale,-24.86,,,,2025
7/30/2025,07/31/2025,DOLLAR TREE,Shopping,Sale,-13.47,,,,2025
7/30/2025,08/01/2025,MARSHALLS #0344,Shopping,Return,10.59,,,,2025
7/28/2025,07/29/2025,HARRIS TEETER #303,Groceries,Sale,-33.58,,,,2025
7/28/2025,07/29/2025,WALGREENS #13989,Health & Wellness,Sale,-10.3,,,,2025
7/28/2025,07/29/2025,MARSHALLS #0344,Shopping,Sale,-28.6,,,,2025
7/28/2025,07/29/2025,PAPA JOHN'S #3063,Food & Drink,Sale,-41.6,,,,2025
7/28/2025,07/29/2025,KOHL'S #0326,Shopping,Sale,-49.27,,,,2025
7/28/2025,07/28/2025,CINEMARK 1110 RSTBAR,Food & Drink,Sale,-16.17,,,,2025
7/28/2025,07/30/2025,BANNERS HALLMARK 1938,Shopping,Sale,-16.96,,,,2025
7/27/2025,07/29/2025,ROGERS SERVICE CENTER,Gas,Sale,-4.42,,,,2025
7/27/2025,07/28/2025,FANDANGO    *,Entertainment,Sale,-32.88,,,,2025
7/27/2025,07/28/2025,7-ELEVEN 32767,Gas,Sale,-52.12,,,,2025
7/25/2025,07/27/2025,BP#4843108GODWIN BP,Gas,Sale,-27.86,,,,2025
7/25/2025,07/27/2025,HARRIS TEETER #303,Groceries,Sale,-31.64,,,,2025
7/25/2025,07/27/2025,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2025
7/25/2025,07/27/2025,HARRIS TEETER #303,Groceries,Sale,-159,,,,2025
7/24/2025,07/25/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
7/24/2025,07/25/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-4.58,,,,2025
7/24/2025,07/25/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
7/24/2025,07/24/2025,Payment Thank You Bill Pa,,Payment,8363.53,,,,2025
7/23/2025,07/24/2025,MACYS  PENTAGON CITY,Shopping,Sale,-6.35,,,,2025
7/23/2025,07/24/2025,WALGREENS #13989,Health & Wellness,Sale,-7.53,,,,2025
7/23/2025,07/24/2025,TST* THE ALL AMERICAN STE,Food & Drink,Sale,-102.45,,,,2025
7/23/2025,07/24/2025,DQ GRILL &amp; CHILL,Food & Drink,Sale,-16.48,,,,2025
7/22/2025,07/23/2025,AT HOME STORE #127,Home,Sale,-21.18,,,,2025
7/22/2025,07/23/2025,WALGREENS #13989,Health & Wellness,Sale,-6.41,,,,2025
7/22/2025,07/23/2025,Amazon.com*AK3N82M53,Shopping,Sale,-30.72,,,,2025
7/21/2025,07/23/2025,TST*ASHTON AVENUE FAMILY,Food & Drink,Sale,-63.53,,,,2025
7/21/2025,07/22/2025,HARRIS TEETER #0313,Groceries,Sale,-8.18,,,,2025
7/21/2025,07/22/2025,GOSSIP NAILS SPA,Personal,Sale,-78,,,,2025
7/21/2025,07/22/2025,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-224.85,,,,2025
7/20/2025,07/22/2025,HECTORS OF NOKESVILLE,Food & Drink,Sale,-41.1,,,,2025
7/20/2025,07/21/2025,AMAZON MKTPL*7T5WH40A3,Shopping,Sale,-8.31,,,,2025
7/20/2025,07/21/2025,WWW.KOHLS.COM #0873,Shopping,Sale,-20.99,,,,2025
7/19/2025,07/20/2025,BP#4843108GODWIN BP,Gas,Sale,-28.4,,,,2025
7/19/2025,07/20/2025,YARD HOUSE ZK 0108358,Food & Drink,Sale,-19.07,,,,2025
7/19/2025,07/20/2025,HARBOR FREIGHT TOOLS 161,Home,Sale,-169.59,,,,2025
7/19/2025,07/20/2025,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-62.65,,,,2025
7/18/2025,07/20/2025,WALGREENS #13989,Health & Wellness,Sale,-6.7,,,,2025
7/18/2025,07/20/2025,HARRIS TEETER #303,Groceries,Sale,-173,,,,2025
7/17/2025,07/18/2025,AMAZON MKTPL*3W5028NT3,Shopping,Sale,-9.05,,,,2025
7/16/2025,07/18/2025,CHICK-FIL-A #01689,Food & Drink,Sale,-22.37,,,,2025
7/16/2025,07/18/2025,BANNERS HALLMARK 32,Shopping,Sale,-23.13,,,,2025
7/16/2025,07/17/2025,HOMEGOODS #407,Shopping,Sale,-11.11,,,,2025
7/16/2025,07/17/2025,HARRIS TEETER #303,Groceries,Sale,-16.1,,,,2025
7/16/2025,07/17/2025,DOLLAR TREE,Shopping,Sale,-12.13,,,,2025
7/15/2025,07/16/2025,REG VIRGINIA 14  1675,Entertainment,Sale,-16.49,,,,2025
7/15/2025,07/16/2025,REG VIRGINIA 14  1675,Entertainment,Sale,-33.98,,,,2025
7/15/2025,07/16/2025,REG VIRGINIA 14  1675,Entertainment,Return,20,,,,2025
7/15/2025,07/16/2025,BP#9312778MAPLEDALE BP,Gas,Sale,-25.06,,,,2025
7/14/2025,07/15/2025,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-44.38,,,,2025
7/14/2025,07/15/2025,VIOC BA4201,Automotive,Sale,-98.17,,,,2025
7/14/2025,07/14/2025,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-407.85,,,,2025
7/13/2025,07/14/2025,WALGREENS #13989,Health & Wellness,Sale,-5.99,,,,2025
7/13/2025,07/14/2025,HARRIS TEETER #303,Groceries,Sale,-10.89,,,,2025
7/13/2025,07/14/2025,COLD STONE CREAMERY #2,Food & Drink,Sale,-14.69,,,,2025
7/13/2025,07/14/2025,7-ELEVEN 32976,Gas,Sale,-5.74,,,,2025
7/13/2025,07/14/2025,ASIAN GARDEN,Food & Drink,Sale,-48.52,,,,2025
7/13/2025,07/13/2025,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-136,,,,2025
7/11/2025,07/13/2025,Amazon.com*NL50L37Y1,Shopping,Sale,-19.05,,,,2025
7/11/2025,07/13/2025,MACYS  PENTAGON CITY,Shopping,Sale,-32.84,,,,2025
7/11/2025,07/13/2025,SOAP AND SUDS CARWASH,Automotive,Sale,-33,,,,2025
7/11/2025,07/13/2025,Amazon.com*NL7I95781,Shopping,Sale,-25.16,,,,2025
7/11/2025,07/13/2025,HARRIS TEETER #0313,Groceries,Sale,-145,,,,2025
7/11/2025,07/13/2025,HARRIS TEETER #303,Groceries,Sale,-6.04,,,,2025
7/11/2025,07/13/2025,BP#1195300GAS A GO GO,Gas,Sale,-34.31,,,,2025
7/10/2025,07/13/2025,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-31.43,,,,2025
7/10/2025,07/11/2025,GIANT FOOD INC #227,Groceries,Sale,-16.17,,,,2025
7/10/2025,07/11/2025,WALGREENS #13989,Health & Wellness,Sale,-1.01,,,,2025
7/10/2025,07/11/2025,CLARK BROTHERS,Collectibles,Sale,-739.09,,,,2025
7/10/2025,07/11/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-4.8,,,,2025
7/10/2025,07/11/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
7/9/2025,07/11/2025,TST*THE BATTLE STREET BI,Food & Drink,Sale,-100.23,,,,2025
7/9/2025,07/10/2025,KOHL'S #0326,Shopping,Sale,-10.59,,,,2025
7/9/2025,07/10/2025,KOHL'S #0326,Shopping,Sale,-15.89,,,,2025
7/9/2025,07/10/2025,Amazon.com*NR3FC0CY2,Shopping,Sale,-25.51,,,,2025
7/9/2025,07/10/2025,PY *Frontline Pest Contro,Home,Sale,-61,,,,2025
7/8/2025,07/09/2025,AMAZON MKTPL*NL7CZ3J31,Shopping,Sale,-37.08,,,,2025
7/7/2025,07/08/2025,AT HOME STORE #127,Home,Sale,-19.25,,,,2025
7/6/2025,07/07/2025,DEL RIO MEXICAN RESTAU,Food & Drink,Sale,-62.92,,,,2025
7/6/2025,07/07/2025,HARRIS TEETER #303,Groceries,Sale,-79,,,,2025
7/6/2025,07/07/2025,Merrell,Clothing,Sale,-84.79,,,,2025
7/6/2025,07/07/2025,AMAZON MKTPLACE PMTS,Shopping,Return,21.19,,,,2025
7/5/2025,07/07/2025,COLD STONE CREAMERY #2,Food & Drink,Sale,-13.71,,,,2025
7/5/2025,07/06/2025,7-ELEVEN 32976,Gas,Sale,-40.17,,,,2025
7/4/2025,07/06/2025,AMAZON MKTPL*N31TO1MP1,Shopping,Sale,-21.19,,,,2025
7/4/2025,07/06/2025,HARRIS TEETER #0313,Groceries,Sale,-5.04,,,,2025
7/3/2025,07/04/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
7/3/2025,07/04/2025,TEXAS ROADHOUSE #2719,Food & Drink,Sale,-57,,,,2025
7/3/2025,07/04/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-3.41,,,,2025
7/3/2025,07/04/2025,BROCK &amp; COMPANY - 178,Food & Drink,Sale,-1.14,,,,2025
7/2/2025,07/04/2025,HOBBY-LOBBY #808,Shopping,Sale,-21.57,,,,2025
7/2/2025,07/04/2025,SHELL OIL 57546249301,Gas,Sale,-20,,,,2025
7/2/2025,07/03/2025,ADT SECURITY*403437551,Bills & Utilities,Sale,-58.99,,,,2025
7/2/2025,07/03/2025,HOMEGOODS #407,Shopping,Sale,-27.54,,,,2025
7/2/2025,07/03/2025,HARRIS TEETER #303,Groceries,Sale,-21.41,,,,2025
7/2/2025,07/03/2025,SQ *SWIRLIE'S SOFT SERVE,Food & Drink,Sale,-11.87,,,,2025
7/1/2025,07/02/2025,HARRIS TEETER #303,Groceries,Sale,-172,,,,2025
7/1/2025,07/02/2025,Amazon.com*N309D7BA2,Shopping,Sale,-7.42,,,,2025
7/1/2025,07/02/2025,Amazon.com*N38C08OB1,Shopping,Sale,-18.1,,,,2025
7/1/2025,07/02/2025,Amazon.com*N30BX6O61,Shopping,Sale,-8.36,,,,2025
7/1/2025,07/02/2025,Amazon.com*N35856H02,Shopping,Sale,-6.12,,,,2025
7/1/2025,07/02/2025,AMAZON MKTPL*N35B996K2,Shopping,Sale,-5.71,,,,2025
7/1/2025,07/02/2025,AMAZON MKTPL*N37L808H2,Shopping,Sale,-13.07,,,,2025
7/1/2025,07/02/2025,Amazon.com*N34C89CS0,Shopping,Sale,-18.71,,,,2025
7/1/2025,07/02/2025,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2025
7/1/2025,07/02/2025,AMAZON MKTPL*N395B5LZ1,Shopping,Sale,-28.97,,,,2025
7/1/2025,07/02/2025,AMAZON MKTPL*N37EH8HI2,Shopping,Sale,-30.78,,,,2025
7/1/2025,07/01/2025,DIGITALOCEAN.COM,Shopping,Sale,-6,,,,2025
6/30/2025,07/02/2025,Amazon.com*N31YV0H82,Shopping,Sale,-20.99,,,,2025
6/30/2025,07/01/2025,TST* VELOCITY WINGS - MAN,Food & Drink,Sale,-60,,,,2025
6/30/2025,07/01/2025,GIANT FOOD INC #227,Groceries,Sale,-10.55,,,,2025
6/30/2025,07/01/2025,Amazon.com*N39F26VR2,Shopping,Sale,-24.86,,,,2025
6/29/2025,06/30/2025,TST*KITCHEN TABLE CAFE -,Food & Drink,Sale,-28.24,,,,2025
6/28/2025,06/30/2025,CHICK-FIL-A #02233,Food & Drink,Sale,-11.39,,,,2025
6/28/2025,06/29/2025,SHEETZ 2674,Gas,Sale,-42.56,,,,2025
6/28/2025,06/29/2025,CINEMA 99 STM 11,Entertainment,Sale,-11.99,,,,2025
6/27/2025,06/29/2025,SQ *ASTORIA COFFEEHOUSE,Food & Drink,Sale,-22.42,,,,2025
6/27/2025,06/29/2025,FUNLAND ENTERTAINMENT CEN,Food & Drink,Sale,-10,,,,2025
6/27/2025,06/29/2025,FRED-MEYER #0460,Groceries,Sale,-3.52,,,,2025
6/27/2025,06/29/2025,FUNLAND ENTERTAINMENT CEN,Food & Drink,Sale,-10,,,,2025
6/27/2025,06/29/2025,TST*CANNON BEACH BAKERY,Food & Drink,Sale,-1,,,,2025
6/27/2025,06/29/2025,TRADER JOE S #271,Groceries,Sale,-1.47,,,,2025
6/26/2025,06/27/2025,GIANT FOOD INC #227,Groceries,Sale,-8.77,,,,2025
6/26/2025,06/27/2025,MAMA MIA PIZZA,Food & Drink,Sale,-54.04,,,,2025
6/26/2025,06/27/2025,SQ *SEASIDE CONFECTIONS I,Food & Drink,Sale,-4.25,,,,2025
6/26/2025,06/29/2025,SAFEWAY #2627,Groceries,Sale,-2.58,,,,2025
6/26/2025,06/29/2025,THAI THAI AND SUSHI,Food & Drink,Sale,-28,,,,2025
6/26/2025,06/29/2025,FUNLAND ENTERTAINMENT CEN,Food & Drink,Sale,-10,,,,2025
6/25/2025,06/27/2025,IAD DULLES HOURLY 53,Travel,Sale,-7,,,,2025
6/25/2025,06/26/2025,TONY'S NY PIZZA,Food & Drink,Sale,-7.98,,,,2025
6/25/2025,06/26/2025,TONY'S NY PIZZA,Food & Drink,Sale,-52.69,,,,2025
6/25/2025,06/26/2025,APPLE.COM/BILL,Shopping,Sale,-0.99,,,,2025
6/24/2025,06/26/2025,OLIVE GARDEN ZK 0021131,Food & Drink,Sale,-4.2,,,,2025
6/24/2025,06/26/2025,TST*LUNA PARK - NEW OWNE,Food & Drink,Sale,-26.68,,,,2025
6/24/2025,06/26/2025,ROUND1 AM - VCM WA VANCOU,Entertainment,Sale,-18,,,,2025
6/24/2025,06/26/2025,5GUYS 4002 QSR,Food & Drink,Sale,-22.85,,,,2025
6/24/2025,06/25/2025,WHEEL FUN RENTALS,Entertainment,Sale,-43.04,,,,2025
6/24/2025,06/25/2025,VANCOUVER PLAZA 10,Entertainment,Sale,-6.29,,,,2025
6/24/2025,06/24/2025,Payment Thank You Bill Pa,,Payment,6048.48,,,,2025
6/23/2025,06/25/2025,SPRINGHILL SUITES,Travel,Sale,-474.65,,,,2025
6/23/2025,06/25/2025,CAFE RIO 0043 MANASSAS,Food & Drink,Sale,-17.47,,,,2025
6/23/2025,06/24/2025,SQ *SWIRLIE'S SOFT SERVE,Food & Drink,Sale,-4.35,,,,2025
6/23/2025,06/24/2025,CHIPOTLE 1083,Food & Drink,Sale,-16.06,,,,2025
6/23/2025,06/24/2025,SQ *PIKE PLACE NUTS,Groceries,Sale,-12.75,,,,2025
6/23/2025,06/24/2025,SEATTLE GREAT WHEEL,Entertainment,Sale,-26.53,,,,2025
6/23/2025,06/24/2025,Enzian Inn,Travel,Sale,-17,,,,2025
6/22/2025,06/24/2025,PRISE FOOD MART,Groceries,Sale,-19.92,,,,2025
6/22/2025,06/23/2025,SQ *LEAVENWORTH COFFEE AN,Food & Drink,Sale,-25.34,,,,2025
6/21/2025,06/23/2025,TST*SOUTH - LEAVENWORTH,Food & Drink,Sale,-40.51,,,,2025
6/21/2025,06/22/2025,SQ *SOPHIA?S KITCHEN,Food & Drink,Sale,-15.02,,,,2025
6/21/2025,06/22/2025,EXXON SPENCER'S STOP N,Gas,Sale,-6.04,,,,2025
6/21/2025,06/22/2025,SQ *.,Food & Drink,Sale,-5.16,,,,2025
6/21/2025,06/22/2025,EXXON SPENCER'S STOP N,Gas,Sale,-31.09,,,,2025
6/21/2025,06/22/2025,BOULDER BEND GLASSWORKS,Shopping,Sale,-65.04,,,,2025
6/20/2025,06/22/2025,MOUNTAIN COUNTRY CORNER,Shopping,Sale,-49.67,,,,2025
6/20/2025,06/22/2025,SAFEWAY #1589,Groceries,Sale,-17.16,,,,2025
6/20/2025,06/22/2025,SMALLWOODS HARVEST LLC,Groceries,Sale,-17,,,,2025
6/20/2025,06/22/2025,THE BAG SHOP,Shopping,Sale,-12.67,,,,2025
6/20/2025,06/22/2025,SQ *.,Food & Drink,Sale,-5.16,,,,2025
6/19/2025,06/22/2025,THE HOME DEPOT #4648,Home,Sale,-60.87,,,,2025
6/19/2025,06/22/2025,TST*KICKSTAND,Food & Drink,Sale,-22,,,,2025
6/19/2025,06/20/2025,DUVALLWHEELER  LLP,Professional Services,Sale,-1760,,,,2025
6/19/2025,06/19/2025,VERIZON*RECURRING PAY,Bills & Utilities,Sale,-224.85,,,,2025
6/18/2025,06/20/2025,DAISO - HAZEL DELL MAR,Shopping,Sale,-9.76,,,,2025
6/18/2025,06/19/2025,CRUMBL VANCOUVER,Food & Drink,Sale,-5.42,,,,2025
6/18/2025,06/19/2025,TST*SEIZE THE BAGEL - HA,Food & Drink,Sale,-19.31,,,,2025
6/17/2025,06/18/2025,WAL-MART #2947,Groceries,Sale,-12.43,,,,2025
6/17/2025,06/18/2025,HARRIS TEETER #303,Groceries,Sale,-30.51,,,,2025
6/16/2025,06/17/2025,GIANT FOOD INC #227,Groceries,Sale,-43.67,,,,2025
6/16/2025,06/17/2025,RED ROBIN NO 542,Food & Drink,Sale,-24.79,,,,2025
6/15/2025,06/16/2025,FRED MEYER #0683,Groceries,Sale,-24.73,,,,2025
6/15/2025,06/16/2025,TST*WILLARDS REAL PIT B,Food & Drink,Sale,-18.01,,,,2025
6/15/2025,06/16/2025,3781_YOW_Relay,Shopping,Sale,-22.61,,,,2025
6/15/2025,06/16/2025,SPO*CHALETRESTAURANT&amp;BAKE,Food & Drink,Sale,-47.14,,,,2025
6/14/2025,06/16/2025,CANNON BEACH CHOCOLATE CA,Food & Drink,Sale,-21,,,,2025
6/14/2025,06/16/2025,TST*CANNON BEACH BAKERY,Food & Drink,Sale,-8.29,,,,2025
6/14/2025,06/15/2025,BATH AND BODY WORKS 5132,Shopping,Sale,-8.95,,,,2025
6/14/2025,06/15/2025,DAIRY QUEEN #17341,Food & Drink,Sale,-3.69,,,,2025
6/14/2025,06/15/2025,VZWRLSS*APOCC VISE,Bills & Utilities,Sale,-161.01,,,,2025
6/13/2025,06/19/2025,OREGON COAST AQUARIUM,Food & Drink,Sale,-12,,,,2025
6/13/2025,06/17/2025,MAPLE LEAF SOUVENIRS,Shopping,Sale,-32.46,,,,2025
6/13/2025,06/15/2025,ROCKY MOUNTAIN CHOCOLATE,Food & Drink,Sale,-5,,,,2025
6/13/2025,06/15/2025,OREGON COAST AQUARIUM,Entertainment,Sale,-29.95,,,,2025
6/13/2025,06/15/2025,ROCKY MOUNTAIN CHOCOLATE,Food & Drink,Sale,-13.33,,,,2025
6/13/2025,06/15/2025,ONLY IN OR GENERAL STORE,Food & Drink,Sale,-4.98,,,,2025
6/13/2025,06/15/2025,SQ *THE TAFFY DEPOE OF OR,Groceries,Sale,-8.1,,,,2025
6/13/2025,06/15/2025,FRED-MEYER #0227,Groceries,Sale,-12.38,,,,2025
6/13/2025,06/13/2025,USAA INSURANCE PAYMENT,Bills & Utilities,Sale,-136.02,,,,2025
6/12/2025,06/13/2025,SP NAITO CORPORATION,Shopping,Sale,-9.94,,,,2025
